# RTX BOL/EOL ratio smoothed with Gaussian kernel, sigma=45px
# See plot
Wavelength nm,ratio
1237.6376376376377,0.9141366985905997
1239.2392392392394,0.9141441150439377
1240.8408408408409,0.9141512213666223
1242.4424424424424,0.914158027165536
1244.044044044044,0.9141645419317552
1245.6456456456458,0.9141707750317196
1247.2472472472473,0.9141767356990178
1248.8488488488488,0.9141824330267866
1250.4504504504505,0.9141878759607123
1252.0520520520522,0.9141930732926269
1253.6536536536537,0.9141980336546861
1255.2552552552552,0.9142027655141192
1256.856856856857,0.9142072771685352
1258.4584584584586,0.9142115767417738
1260.06006006006,0.914215672180283
1261.6616616616616,0.91421957125001
1263.2632632632633,0.9142232815337873
1264.864864864865,0.9142268104291964
1266.4664664664665,0.9142301651468929
1268.068068068068,0.9142333527093723
1269.6696696696697,0.9142363799501597
1271.2712712712714,0.9142392535134032
1272.872872872873,0.914241979853853
1274.4744744744744,0.9142445652372051
1276.076076076076,0.914247015740791
1277.6776776776778,0.914249337254595
1279.2792792792793,0.9142515354825778
1280.8808808808808,0.9142536159442877
1282.4824824824825,0.9142555839767419
1284.0840840840842,0.9142574447365563
1285.6856856856857,0.914259203202308
1287.2872872872872,0.9142608641771095
1288.888888888889,0.9142624322913796
1290.4904904904906,0.9142639120057916
1292.0920920920921,0.9142653076143821
1293.6936936936936,0.9142666232478049
1295.2952952952953,0.9142678628767131
1296.896896896897,0.9142690303152536
1298.4984984984985,0.9142701292246609
1300.1001001001,0.9142711631169337
1301.7017017017017,0.9142721353585823
1303.3033033033034,0.9142730491744328
1304.904904904905,0.9142739076514754
1306.5065065065064,0.9142747137427467
1308.1081081081081,0.9142754702712313
1309.7097097097098,0.9142761799337764
1311.3113113113113,0.9142768453050054
1312.9129129129128,0.9142774688412239
1314.5145145145145,0.9142780528843076
1316.1161161161162,0.9142785996655651
1317.7177177177177,0.9142791113095672
1319.3193193193192,0.9142795898379351
1320.920920920921,0.9142800371730838
1322.5225225225226,0.9142804551419105
1324.1241241241241,0.9142808454794266
1325.7257257257256,0.9142812098323259
1327.3273273273273,0.9142815497624862
1328.928928928929,0.9142818667503988
1330.5305305305305,0.914282162198524
1332.132132132132,0.9142824374345689
1333.7337337337337,0.9142826937146851
1335.3353353353355,0.9142829322265835
1336.936936936937,0.9142831540925664
1338.5385385385384,0.9142833603724724
1340.1401401401401,0.9142835520665353
1341.7417417417419,0.9142837301181573
1343.3433433433433,0.9142838954165914
1344.9449449449448,0.9142840487995385
1346.5465465465466,0.9142841910556556
1348.1481481481483,0.9142843229269765
1349.7497497497498,0.9142844451112457
